icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,country,trajectory_id,is_spoofed,spoof_category
a7fdab,ASA110,United States,1731456706.0,1731456706.0,-125.058,50.1497,11277.6,False,277.4,143.6,0.0,,11977.6,,False,0,Canada,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731456828.0,1731456828.0,-124.7786,49.9052,11277.6,False,276.37,143.71,0.0,,11977.6,,False,0,Sea,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731456929.0,1731456929.0,-124.5545,49.706,11277.6,False,274.44,144.08,0.0,,11977.6,,False,0,Sea,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731457047.0,1731457047.0,-124.2961,49.4738,11277.6,False,270.55,144.29,0.0,,11977.6,,False,0,Sea,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731457180.0,1731457180.0,-124.0114,49.2151,11277.6,False,267.68,144.39,0.0,,11977.6,,False,0,Sea,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731457301.0,1731457301.0,-123.747,48.9718,10744.2,False,269.65,144.55,0.0,,11444.2,,False,0,Sea,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731457418.0,1731457418.0,-123.4954,48.7382,9189.72,False,269.31,145.03,0.0,,9889.72,,False,0,Sea,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731457527.0,1731457527.0,-123.2907,48.5193,8039.1,False,254.19,148.66,0.0,,8739.1,,False,0,Sea,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731457656.0,1731457656.0,-123.0706,48.2803,6690.36,False,224.46,148.5,0.0,,7390.36,,False,0,Sea,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731457778.0,1731457778.0,-122.895,48.0883,5615.94,False,196.66,148.8,0.0,,6315.94,,False,0,Sea,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731457879.0,1731457879.0,-122.7617,47.9415,4831.08,False,182.54,148.95,0.0,,5531.08,,False,0,Sea,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731458008.0,1731458008.0,-122.6035,47.7658,3794.76,False,171.07,148.65,0.0,,4494.76,,False,0,Sea,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731458128.0,1731458128.0,-122.4895,47.6127,3078.48,False,155.15,155.3,0.0,,3778.48,,False,0,Sea,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731458236.0,1731458236.0,-122.4641,47.4716,2369.82,False,140.44,179.79,0.0,,3069.82,,False,0,Sea,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731458366.0,1731458366.0,-122.4656,47.3204,1577.34,False,123.48,180.72,0.0,,2277.34,,False,0,Sea,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731458475.0,1731458475.0,-122.3898,47.244,906.78,False,103.72,100.86,0.0,,1606.78,,False,0,United States of America,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731458599.0,1731458599.0,-122.3124,47.3056,868.68,False,91.07,0.97,0.0,,1568.6799999999998,,False,0,United States of America,a7fdab_c552caaf,0,
a7fdab,ASA110,United States,1731458728.0,1731458728.0,-122.3117,47.3933,342.9,False,59.16,0.5,0.0,,1042.9,,False,0,United States of America,a7fdab_c552caaf,0,
a8061d,N616MB,United States,1731456000.0,1731456000.0,-97.3093,32.5249,662.94,False,50.43,178.83,0.0,,1362.94,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731456121.0,1731456121.0,-97.2908,32.4719,1264.92,False,54.77,151.99,0.0,,1964.92,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731456241.0,1731456241.0,-97.2518,32.4072,1402.08,False,75.46,153.26,0.0,,2102.08,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731456356.0,1731456356.0,-97.2116,32.3401,1394.46,False,72.7,153.07,0.0,,2094.46,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731456478.0,1731456478.0,-97.1697,32.2697,1394.46,False,71.55,153.07,0.0,,2094.46,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731456579.0,1731456579.0,-97.1348,32.2111,1394.46,False,73.85,153.08,0.0,,2094.46,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731456696.0,1731456696.0,-97.0928,32.1402,1394.46,False,75.46,153.26,0.0,,2094.46,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731456830.0,1731456830.0,-97.0445,32.0589,1394.46,False,75.46,153.26,0.0,,2094.46,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731456951.0,1731456951.0,-97.0007,31.9848,1394.46,False,75.92,153.43,0.0,,2094.46,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731457067.0,1731457067.0,-96.9588,31.9137,1394.46,False,75.92,153.43,0.0,,2094.46,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731457176.0,1731457176.0,-96.9194,31.847,1394.46,False,76.15,153.09,0.0,,2094.46,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731457305.0,1731457305.0,-96.8727,31.7677,1394.46,False,76.61,153.26,0.0,,2094.46,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731457427.0,1731457427.0,-96.8327,31.6914,1394.46,False,74.99,165.3,0.0,,2094.46,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731457528.0,1731457528.0,-96.8123,31.6263,1394.46,False,75.62,165.02,0.0,,2094.46,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731457657.0,1731457657.0,-96.7862,31.5419,1402.08,False,74.0,165.09,0.0,,2102.08,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731457778.0,1731457778.0,-96.7617,31.4628,1402.08,False,75.99,165.49,0.0,,2102.08,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731457886.0,1731457886.0,-96.7397,31.3916,1402.08,False,74.99,165.3,0.0,,2102.08,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731458016.0,1731458016.0,-96.7134,31.306,1402.08,False,75.62,165.02,0.0,,2102.08,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731458125.0,1731458125.0,-96.6912,31.2341,1394.46,False,75.62,165.02,0.0,,2094.46,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731458249.0,1731458249.0,-96.646,31.1608,1386.84,False,74.4,150.6,0.0,,2086.84,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731458378.0,1731458378.0,-96.5965,31.0853,1386.84,False,74.85,150.79,0.0,,2086.84,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731458503.0,1731458503.0,-96.5487,31.012,1386.84,False,76.0,150.83,0.0,,2086.84,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731458617.0,1731458617.0,-96.5034,30.9424,1386.84,False,78.3,150.91,0.0,,2086.84,,False,0,United States of America,a8061d_2a628a05,0,
a8061d,N616MB,United States,1731458737.0,1731458737.0,-96.4558,30.8694,1386.84,False,77.85,150.72,0.0,,2086.84,,False,0,United States of America,a8061d_2a628a05,0,
a80a8f,UPS93,United States,1732492800.0,1732492800.0,119.9386,23.3809,9448.8,False,287.63,51.24,0.0,,10148.8,,False,0,Sea,a80a8f_4d95202e,1,Unrealistic heading change
a80a8f,UPS93,United States,1732492937.0,1732492937.0,120.2051,23.6355,9448.8,False,286.37,43.62,0.0,,10148.8,,False,0,Taiwan,a80a8f_4d95202e,1,Unrealistic heading change
a80a8f,UPS93,United States,1732493058.0,1732493058.0,120.4413,23.8632,9448.8,False,287.45,43.69,0.0,,10148.8,,False,0,Taiwan,a80a8f_4d95202e,1,Unrealistic heading change
a80a8f,UPS93,United States,1732493177.0,1732493177.0,120.6745,24.085,9448.8,False,289.95,44.21,0.0,,10148.8,,False,0,Taiwan,a80a8f_4d95202e,1,Unrealistic heading change
a80a8f,UPS93,United States,1732493293.0,1732493293.0,120.9056,24.3029,9448.8,False,292.49,134.21,0.0,,10148.8,,False,0,Taiwan,a80a8f_4d95202e,1,Unrealistic heading change
a80a8f,UPS93,United States,1732493406.0,1732493406.0,121.1485,24.5048,9448.8,False,295.82,51.5,0.0,,10148.8,,False,0,Taiwan,a80a8f_4d95202e,1,Unrealistic heading change
a80a8f,UPS93,United States,1732493514.0,1732493514.0,121.395,24.6831,9448.8,False,295.59,51.71,0.0,,10148.8,,False,0,Taiwan,a80a8f_4d95202e,1,Unrealistic heading change
a80a8f,UPS93,United States,1732493641.0,1732493641.0,121.6857,24.8923,9448.8,False,296.71,51.76,0.0,,10148.8,,False,0,Taiwan,a80a8f_4d95202e,1,Unrealistic heading change
a80a8f,UPS93,United States,1732493761.0,1732493761.0,121.9533,25.1022,9448.8,False,297.92,48.99,0.0,,10148.8,,False,0,Sea,a80a8f_4d95202e,1,Unrealistic heading change
a80a8f,UPS93,United States,1732493875.0,1732493875.0,122.2096,25.3005,9448.8,False,299.04,49.95,0.0,,10148.8,,False,0,Sea,a80a8f_4d95202e,1,Unrealistic heading change
a80a8f,UPS93,United States,1732493947.0,1732493947.0,122.3746,25.4265,9448.8,False,300.1,49.87,0.0,,10148.8,,False,0,Sea,a80a8f_4d95202e,1,Unrealistic heading change
a80daf,JIA5104,United States,1730678400.0,1730678400.0,-86.357,41.6889,777.24,False,101.97,204.75,0.0,,1477.24,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730678458.0,1730678458.0,-86.3523,41.6256,838.2,False,143.25,103.29,0.0,,1538.2,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730678635.0,1730678635.0,-86.1033,41.5174,2926.08,False,160.72,127.46,0.0,,3626.08,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730678750.0,1730678750.0,-85.9088,41.3974,4069.08,False,195.55,147.9,0.0,,4769.08,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730678856.0,1730678856.0,-85.7995,41.2204,5173.98,False,214.33,155.46,0.0,,5873.98,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730678982.0,1730678982.0,-85.6608,40.99,6286.5,False,236.79,154.66,0.0,,6986.5,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730679101.0,1730679101.0,-85.4365,40.7751,7025.64,False,265.06,140.75,0.0,,7725.64,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730679219.0,1730679219.0,-85.2015,40.5558,7909.56,False,275.67,140.76,0.0,,8609.560000000001,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730679337.0,1730679337.0,-84.9308,40.3443,8526.78,False,288.55,131.82,0.0,,9226.78,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730679452.0,1730679452.0,-84.6305,40.1388,9006.84,False,299.83,131.87,0.0,,9706.84,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730679573.0,1730679573.0,-84.3477,39.8958,9448.8,False,300.95,143.13,0.0,,10148.8,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730679693.0,1730679693.0,-84.0944,39.6355,9448.8,False,302.8,143.15,0.0,,10148.8,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730679808.0,1730679808.0,-83.8515,39.3842,9448.8,False,301.05,143.27,0.0,,10148.8,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730679930.0,1730679930.0,-83.5997,39.1209,9448.8,False,298.69,143.54,0.0,,10148.8,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730680031.0,1730680031.0,-83.3928,38.9029,9448.8,False,297.97,143.57,0.0,,10148.8,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730680149.0,1730680149.0,-83.1541,38.649,9448.8,False,296.23,143.69,0.0,,10148.8,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730680282.0,1730680282.0,-82.8895,38.365,9448.8,False,293.47,143.91,0.0,,10148.8,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730680403.0,1730680403.0,-82.6521,38.1077,9441.18,False,291.01,144.06,0.0,,10141.18,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730680519.0,1730680519.0,-82.4277,37.8625,9448.8,False,288.55,144.21,0.0,,10148.8,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730680628.0,1730680628.0,-82.2212,37.6349,9166.86,False,284.13,144.21,0.0,,9866.86,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730680757.0,1730680757.0,-81.9934,37.3655,8839.2,False,265.02,160.97,0.0,,9539.2,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730680879.0,1730680879.0,-81.8824,37.0901,8839.2,False,262.43,162.31,0.0,,9539.2,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730680980.0,1730680980.0,-81.7925,36.8646,8625.84,False,258.04,162.36,0.0,,9325.84,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730681109.0,1730681109.0,-81.6813,36.5828,8100.06,False,252.67,162.34,0.0,,8800.060000000001,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730681230.0,1730681230.0,-81.58,36.3246,7284.72,False,247.63,162.47,0.0,,7984.72,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730681338.0,1730681338.0,-81.4919,36.0985,6416.04,False,239.99,162.54,0.0,,7116.04,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730681468.0,1730681468.0,-81.3935,35.8453,5349.24,False,207.12,162.51,0.0,,6049.24,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730681577.0,1730681577.0,-81.2934,35.6765,4450.08,False,179.82,149.77,0.0,,5150.08,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730681701.0,1730681701.0,-81.1758,35.5153,3688.08,False,153.38,146.63,0.0,,4388.08,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730681830.0,1730681830.0,-81.0826,35.3697,3253.74,False,131.07,175.5,0.0,,3953.74,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730681954.0,1730681954.0,-81.0719,35.2364,2887.98,False,137.82,169.03,0.0,,3587.98,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730682069.0,1730682069.0,-81.0583,35.0995,1866.9,False,130.01,175.69,0.0,,2566.9,,False,0,United States of America,a80daf_2c5b7a87,0,
a80daf,JIA5104,United States,1730682188.0,1730682188.0,-81.0467,34.9662,1722.12,False,121.72,175.88,0.0,,2422.12,,False,0,United States of America,a80daf_2c5b7a87,0,
a81006,UAL320,United States,1730419200.0,1730419200.0,-101.7446,36.2516,10668.0,False,237.39,140.1,0.0,,11368.0,,False,0,United States of America,a81006_a2231517,0,
a81006,UAL320,United States,1730419329.0,1730419329.0,-101.5263,36.0403,10668.0,False,236.99,140.02,0.0,,11368.0,,False,0,United States of America,a81006_a2231517,0,
a81006,UAL320,United States,1730419453.0,1730419453.0,-101.3176,35.8371,10668.0,False,238.9,140.24,0.0,,11368.0,,False,0,United States of America,a81006_a2231517,0,
a81006,UAL320,United States,1730419568.0,1730419568.0,-101.1235,35.6464,10668.0,False,241.08,140.19,0.0,,11368.0,,False,0,United States of America,a81006_a2231517,0,
a81006,UAL320,United States,1730419687.0,1730419687.0,-100.9147,35.4481,10668.0,False,245.42,137.55,0.0,,11368.0,,False,0,United States of America,a81006_a2231517,0,
a8140e,N62BS,United States,1732752000.0,1732752000.0,-75.4728,40.6459,640.08,False,36.54,268.39,0.0,,1340.08,,False,0,United States of America,a8140e_7dd4a1be,0,
a8140e,N62BS,United States,1732752118.0,1732752118.0,-75.4962,40.6881,1219.2,False,45.87,336.89,0.0,,1919.2,,False,0,United States of America,a8140e_7dd4a1be,0,
a8140e,N62BS,United States,1732752239.0,1732752239.0,-75.5275,40.7445,1371.6,False,62.81,340.38,0.0,,2071.6,,False,0,United States of America,a8140e_7dd4a1be,0,
a8140e,N62BS,United States,1732752358.0,1732752358.0,-75.5618,40.8051,1371.6,False,60.67,337.57,0.0,,2071.6,,False,0,United States of America,a8140e_7dd4a1be,0,
a8140e,N62BS,United States,1732752474.0,1732752474.0,-75.5913,40.8645,1371.6,False,60.68,341.72,0.0,,2071.6,,False,0,United States of America,a8140e_7dd4a1be,0,
a8140e,N62BS,United States,1732752589.0,1732752589.0,-75.6223,40.9229,1371.6,False,63.24,338.03,0.0,,2071.6,,False,0,United States of America,a8140e_7dd4a1be,0,
a8140e,N62BS,United States,1732752695.0,1732752695.0,-75.6528,40.9789,1371.6,False,64.31,336.92,0.0,,2071.6,,False,0,United States of America,a8140e_7dd4a1be,0,
a8140e,N62BS,United States,1732752821.0,1732752821.0,-75.6883,41.0451,1371.6,False,63.24,338.03,0.0,,2071.6,,False,0,United States of America,a8140e_7dd4a1be,0,
a8140e,N62BS,United States,1732752941.0,1732752941.0,-75.7229,41.11,1371.6,False,65.34,338.28,0.0,,2071.6,,False,0,United States of America,a8140e_7dd4a1be,0,
a8140e,N62BS,United States,1732753058.0,1732753058.0,-75.7568,41.1742,1371.6,False,66.4,337.21,0.0,,2071.6,,False,0,United States of America,a8140e_7dd4a1be,0,
a8140e,N62BS,United States,1732753176.0,1732753176.0,-75.791,41.2383,1371.6,False,66.9,339.75,0.0,,2071.6,,False,0,United States of America,a8140e_7dd4a1be,0,
a8140e,N62BS,United States,1732753291.0,1732753291.0,-75.8214,41.302,1371.6,False,68.29,353.95,0.0,,2071.6,,False,0,United States of America,a8140e_7dd4a1be,0,
a8140e,N62BS,United States,1732753333.0,1732753333.0,-75.8251,41.3286,1310.64,False,71.66,352.16,0.0,,2010.64,,False,0,United States of America,a8140e_7dd4a1be,0,
a81a81,FFT3085,United States,1732147200.0,1732147200.0,-71.5148,42.191,6934.2,False,186.27,268.73,0.0,,7634.2,,False,0,United States of America,a81a81_948180f7,0,
a81a81,FFT3085,United States,1732147314.0,1732147314.0,-71.7743,42.1858,7612.38,False,192.49,268.32,0.0,,8312.380000000001,,False,0,United States of America,a81a81_948180f7,0,
a81a81,FFT3085,United States,1732147429.0,1732147429.0,-72.0312,42.1429,8298.18,False,190.27,243.85,0.0,,8998.18,,False,0,United States of America,a81a81_948180f7,0,
a81a81,FFT3085,United States,1732147535.0,1732147535.0,-72.2506,42.0622,8534.4,False,194.18,243.23,0.0,,9234.4,,False,0,United States of America,a81a81_948180f7,0,
a81a81,FFT3085,United States,1732147664.0,1732147664.0,-72.5227,41.9603,8534.4,False,195.33,243.23,0.0,,9234.4,,False,0,United States of America,a81a81_948180f7,0,
a81a81,FFT3085,United States,1732147782.0,1732147782.0,-72.7687,41.8675,8534.4,False,195.1,243.03,0.0,,9234.4,,False,0,United States of America,a81a81_948180f7,0,
a81a81,FFT3085,United States,1732147900.0,1732147900.0,-73.0161,41.7733,8534.4,False,197.17,243.17,0.0,,9234.4,,False,0,United States of America,a81a81_948180f7,0,
a81a81,FFT3085,United States,1732148006.0,1732148006.0,-73.2408,41.6873,8382.0,False,197.4,243.03,0.0,,9082.0,,False,0,United States of America,a81a81_948180f7,0,
a81a81,FFT3085,United States,1732148132.0,1732148132.0,-73.4766,41.5543,7947.66,False,196.92,229.03,0.0,,8647.66,,False,0,United States of America,a81a81_948180f7,0,
a81a81,FFT3085,United States,1732148244.0,1732148244.0,-73.6758,41.424,7924.8,False,197.26,228.91,0.0,,8624.8,,False,0,United States of America,a81a81_948180f7,0,
a81a81,FFT3085,United States,1732148367.0,1732148367.0,-73.8939,41.279,7924.8,False,198.12,227.74,0.0,,8624.8,,False,0,United States of America,a81a81_948180f7,0,
a81a81,FFT3085,United States,1732148485.0,1732148485.0,-74.1004,41.1383,7917.18,False,198.96,228.35,0.0,,8617.18,,False,0,United States of America,a81a81_948180f7,0,
a81a81,FFT3085,United States,1732148606.0,1732148606.0,-74.3221,41.0017,7940.04,False,198.61,230.99,0.0,,8640.04,,False,0,United States of America,a81a81_948180f7,0,
a81a81,FFT3085,United States,1732148725.0,1732148725.0,-74.5379,40.8673,7924.8,False,197.67,230.39,0.0,,8624.8,,False,0,United States of America,a81a81_948180f7,0,
